,domain,url_len,url_dep,httpDomain,tinyURL,hyphenURL,underscoreURL,subURl,clientURL,adminURL,serverURL,loginURL,dns,domainAge,domainEnd,iframe,forwarding,label
320,themeforest.net,103,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
321,sberbank.ru,118,9,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
322,tobogo.net,110,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
323,web.de,84,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
324,venturebeat.com,124,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
325,atwiki.jp,162,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
326,gizmodo.com,83,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
327,hdfcbank.com,84,5,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
328,momoshop.com.tw,138,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
329,web.de,92,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
330,babal.net,194,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
331,olx.pl,116,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
332,grantland.com,104,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
333,otomoto.pl,98,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
334,bleacherreport.com,114,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
335,tunein.com,100,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
336,torcache.net,132,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
337,thenextweb.com,130,7,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
338,kickass.to,97,1,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
339,sourceforge.net,191,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
340,censor.net.ua,140,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
341,hdfcbank.com,83,5,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
342,olx.pl,104,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
343,tune.pk,101,3,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0
344,extratorrent.cc,90,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
345,kenh14.vn,106,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
346,caixa.gov.br,89,4,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
347,digg.com,87,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
348,allegro.pl,108,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
349,fazenda.gov.br,92,3,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
350,babal.net,87,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
351,extratorrent.cc,97,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
352,tobogo.net,113,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
353,slashdot.org,115,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
354,censor.net.ua,146,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
355,web.de,86,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
356,metro.co.uk,100,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
357,buzzfil.net,141,4,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
358,distractify.com,87,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
359,otomoto.pl,85,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
360,torrentdn.com,91,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
361,mic.com,108,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
362,thenextweb.com,112,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
363,mangafox.me,95,5,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0
364,thenextweb.com,119,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
365,thechive.com,96,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
366,otomoto.pl,84,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
367,babal.net,168,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
368,doodle.com,87,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
369,babal.net,257,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
370,jalopnik.com,93,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
371,olx.in,93,3,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
372,codecanyon.net,95,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
373,olx.co.id,114,2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
374,motthegioi.vn,100,2,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0
375,sourceforge.net,105,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
376,udn.com,140,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
377,mylust.com,105,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
378,twitter.com,244,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
379,nesn.com,97,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
380,indianexpress.com,97,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
381,diply.com,97,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
382,wikimapia.org,113,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
383,tobogo.net,113,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
384,slashdot.org,102,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
385,sourceforge.net,123,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
386,tobogo.net,112,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
387,thechive.com,84,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
388,twitter.com,283,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
389,nesn.com,100,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
390,themeforest.net,102,4,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
391,serverfault.com,120,3,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
392,twitter.com,334,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
393,depositphotos.com,93,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
394,bdnews24.com,105,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
395,nesn.com,92,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
396,dantri.com.vn,90,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
397,evernote.com,101,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
398,arstechnica.com,115,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
399,gawker.com,120,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
400,medium.com,108,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
401,olx.in,409,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
402,olx.co.id,103,5,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
403,nguyentandung.org,88,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
404,ecnavi.jp,91,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
405,motthegioi.vn,125,3,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0
406,thenextweb.com,83,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
407,extratorrent.cc,105,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
408,babal.net,114,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
409,correios.com.br,94,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
410,cheezburger.com,123,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
411,babal.net,298,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
412,gawker.com,88,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
413,tinnhanh360.net,86,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
414,twitter.com,374,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
415,io9.com,90,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
416,gtbank.com,154,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
417,tinnhanh360.net,98,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
418,sourceforge.net,96,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
419,allrecipes.com,88,3,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
420,rt.com,83,3,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
421,icicibank.com,107,3,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
422,tobogo.net,110,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
423,189.cn,110,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
424,eksisozluk.com,97,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
425,genius.com,122,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
426,maybank2u.com.my,143,4,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0
427,techcrunch.com,101,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
428,atwiki.jp,151,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
429,getpocket.com,98,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
430,metro.co.uk,127,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
431,iconosquare.com,85,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
432,twitter.com,264,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
433,genius.com,130,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
434,tinnhanh360.net,89,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
435,kenh14.vn,128,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
436,indianexpress.com,93,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
437,motthegioi.vn,108,3,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0
438,dantri.com.vn,94,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
439,motthegioi.vn,96,3,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0
440,metro.co.uk,121,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
441,babal.net,441,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
442,olx.co.id,113,7,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
443,sourceforge.net,103,3,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
444,uproxx.com,114,4,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
445,elcomercio.pe,151,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
446,elitedaily.com,85,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
447,500px.com,84,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
448,nih.gov,126,2,0,0,0,0,4,0,0,0,0,0,1,1,1,1,0
449,allegro.pl,84,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
450,nguyentandung.org,88,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
451,evernote.com,98,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
452,ap.org,84,4,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
453,moviepilot.com,127,5,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0
454,twitter.com,264,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
455,twitter.com,326,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
456,mic.com,98,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
457,megogo.net,91,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
458,mic.com,98,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
459,gov.uk,87,3,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0
460,mentalfloss.com,118,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
461,500px.com,104,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
462,ecnavi.jp,91,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
463,interpark.com,129,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
464,sourceforge.net,200,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
465,kizi.com,101,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
466,olx.in,96,3,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
467,depositphotos.com,89,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
468,extratorrent.cc,145,3,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
469,kenh14.vn,106,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
470,thenextweb.com,105,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
471,jezebel.com,94,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
472,correios.com.br,93,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
473,rocketnews24.com,101,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
474,superuser.com,118,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
475,torcache.net,164,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
476,mylust.com,92,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
477,thenextweb.com,122,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
478,udn.com,141,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
479,nesn.com,116,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
480,mylust.com,85,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
481,extratorrent.cc,102,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
482,extratorrent.cc,112,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
483,olx.ua,91,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
484,cheezburger.com,101,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
485,nhs.uk,92,5,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
486,jalopnik.com,103,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
487,kakaku.com,83,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
488,mashable.com,100,6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
489,esporte.uol.com.br,164,9,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
490,correios.com.br,118,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
491,babal.net,96,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
492,nguyentandung.org,83,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
493,metro.co.uk,98,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
494,twitter.com,352,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
495,hubpages.com,103,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
496,correios.com.br,113,5,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
497,persianblog.ir,89,3,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0
498,ap.org,109,4,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
499,rocketnews24.com,226,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
500,thenextweb.com,124,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
501,ink361.com,88,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
502,variety.com,85,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
503,ifttt.com,97,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
504,gov.uk,98,3,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0
505,torcache.net,134,2,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0
506,gizmodo.com,92,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
507,hollywoodlife.com,83,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
508,emgn.com,91,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
509,extratorrent.cc,111,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
510,extratorrent.cc,94,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
511,olx.pl,86,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
512,techcrunch.com,91,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
513,sfglobe.com,96,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
514,motthegioi.vn,112,3,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0
515,elitedaily.com,97,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
516,bdnews24.com,94,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
517,olx.ro,90,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
518,nypost.com,87,4,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
519,extratorrent.cc,167,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
520,medium.com,149,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
521,tobogo.net,106,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
522,ecnavi.jp,119,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
523,interpark.com,162,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
524,medium.com,160,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
525,gizmodo.com,90,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
526,extratorrent.cc,116,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
527,themeforest.net,93,4,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
528,twitter.com,317,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
529,indianexpress.com,128,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
530,kienthuc.net.vn,99,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
531,olx.co.id,97,2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
532,twitter.com,253,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
533,graphicriver.net,85,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
534,telegraf.com.ua,107,3,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
535,thenextweb.com,134,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
536,myspace.com,96,5,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
537,atwiki.jp,106,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
538,grantland.com,128,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
539,torcache.net,157,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
540,correios.com.br,105,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
541,mediaset.it,85,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
542,sourceforge.net,101,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
543,extratorrent.cc,125,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
544,metro.co.uk,113,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
545,censor.net.ua,139,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
546,medium.com,121,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
547,distractify.com,87,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
548,kenh14.vn,98,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
549,hubpages.com,86,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
550,mic.com,118,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
551,web.tv,89,8,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
552,askubuntu.com,102,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
553,sourceforge.net,155,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
554,babal.net,93,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
555,kenh14.vn,93,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
556,twitter.com,281,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
557,patch.com,92,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
558,interpark.com,150,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
559,nymag.com,94,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
560,thenextweb.com,129,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
561,seekingalpha.com,83,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
562,searchengineland.com,83,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
563,tunein.com,86,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
564,olx.ua,87,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
565,evernote.com,92,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
566,oneplus.net,90,4,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
567,plarium.com,92,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
568,thenextweb.com,111,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
569,fishki.net,93,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
570,jezebel.com,92,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
571,subscene.com,84,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
572,twitter.com,206,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
573,searchengineland.com,100,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
574,getpocket.com,97,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
575,thenextweb.com,142,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
576,slashdot.org,85,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
577,seekingalpha.com,85,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
578,perezhilton.com,153,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
579,kienthuc.net.vn,99,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
580,censor.net.ua,102,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
581,clien.net,84,3,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
582,cheezburger.com,99,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
583,jezebel.com,92,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
584,elitedaily.com,94,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
585,pornsharing.com,92,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
586,thechive.com,90,4,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
587,web.de,101,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
588,mylust.com,90,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
589,yourlust.com,103,2,0,1,0,0,2,0,0,0,0,0,1,1,1,0,0
590,stackoverflow.com,106,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
591,twitter.com,316,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
592,seasonvar.ru,86,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
593,kenh14.vn,87,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
594,venturebeat.com,101,4,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0
595,steamcommunity.com,106,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
596,buzzfil.net,135,4,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
597,dribbble.com,85,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
598,plarium.com,94,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
599,extratorrent.cc,95,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
600,sourceforge.net,98,3,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0
601,allegro.pl,93,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
602,syosetu.com,96,3,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
603,gizmodo.com,96,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
604,sfglobe.com,88,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
605,babal.net,188,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
606,torcache.net,142,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
607,kienthuc.net.vn,101,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
608,thenextweb.com,108,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
609,pornsharing.com,86,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
610,codecanyon.net,92,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
611,getpocket.com,97,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
612,io9.com,92,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
613,superuser.com,86,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
614,qz.com,125,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
615,kienthuc.net.vn,248,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
616,steamcommunity.com,93,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
617,babal.net,353,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
618,graphicriver.net,160,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
619,babal.net,350,4,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
620,cookpad.com,86,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
621,slashdot.org,104,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
622,thenextweb.com,126,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
623,codecanyon.net,166,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
624,depositphotos.com,109,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
625,tinnhanh360.net,88,1,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0
626,fanpage.gr,212,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
627,digg.com,94,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
628,otomoto.pl,104,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
629,udn.com,165,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
630,medium.com,97,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
631,sourceforge.net,102,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
632,amoory.com,89,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
633,tobogo.net,110,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
634,khabaronline.ir,86,5,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
635,fanpage.gr,230,3,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
636,udn.com,156,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
637,thenextweb.com,148,6,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
638,noticias.uol.com.br,95,5,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0
639,asana.com,2081,7,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
640,web.de,84,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
641,ap.org,92,4,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
